id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Currency.1,Total Price.1,Base Price.1,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Firt flight departure,Second flight departure,Third flight departure,Firt flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option
294,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-19T12:00:00, 2024-06-19T18:00:00,,2024-06-19T13:30:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
295,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT10H,,,2024-06-19T12:00:00, 2024-06-19T16:00:00,,2024-06-19T13:30:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
296,2024-05-25,2024-05-25,9,LH,PT14H5M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-19T12:00:00, 2024-06-19T17:10:00,,2024-06-19T13:30:00, 2024-06-19T20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
297,2024-05-25,2024-05-25,9,LH,PT16H15M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-19T09:45:00, 2024-06-19T18:00:00,,2024-06-19T11:15:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
298,2024-05-25,2024-05-25,9,LH,PT16H20M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-19T09:40:00, 2024-06-19T18:00:00,,2024-06-19T11:10:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
299,2024-05-25,2024-05-25,9,LH,PT16H30M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-19T12:00:00, 2024-06-19T20:55:00,,2024-06-19T13:30:00, 2024-06-19T22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
300,2024-06-19,2024-06-19,9,VS,PT8H50M,0,VS,1001.0,1205.46,EUR,1205.46,1001.0,LIGHT,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,EARN MILES,False,BrandedFare,ADVANCED SEAT SELECTION,True,BrandedFare,,,,CPH, PT8H50M,,,,,2024-06-19T14:00:00,,,2024-06-19T16:50:00,,,CPH,,,LIGHT,MEALS AND DRINKS
301,2024-05-25,2024-05-25,4,LH,PT11H55M,1,LH,988.0,1213.21,EUR,1213.21,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H,,,2024-06-19T16:05:00, 2024-06-19T20:00:00,,2024-06-19T17:40:00, 2024-06-19T22:00:00,,CPH, MUC,,ECOSAVER,CATERING ON EUROPE FLTS
302,2024-05-25,2024-05-25,4,LH,PT10H15M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-19T18:15:00, 2024-06-19T20:55:00,,2024-06-19T19:45:00, 2024-06-19T22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
303,2024-05-25,2024-05-25,4,LH,PT12H45M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-19T13:15:00, 2024-06-19T18:00:00,,2024-06-19T14:45:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
304,2024-05-25,2024-05-25,4,LH,PT12H45M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT10H,,,2024-06-19T13:15:00, 2024-06-19T16:00:00,,2024-06-19T14:45:00, 2024-06-19T20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
305,2024-05-25,2024-05-25,4,LH,PT12H50M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-19T13:15:00, 2024-06-19T17:10:00,,2024-06-19T14:45:00, 2024-06-19T20:05:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
306,2024-05-25,2024-05-25,4,LH,PT15H15M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-19T13:15:00, 2024-06-19T20:55:00,,2024-06-19T14:45:00, 2024-06-19T22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
307,2024-06-19,2024-06-19,9,AF,PT10H30M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-19T14:40:00, 2024-06-19T17:05:00,,2024-06-19T16:05:00, 2024-06-19T19:10:00,,CPH, AMS,,LIGHT,SNACK
308,2024-06-19,2024-06-19,9,AF,PT10H55M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-19T11:50:00, 2024-06-19T14:30:00,,2024-06-19T13:15:00, 2024-06-19T16:45:00,,CPH, AMS,,LIGHT,SNACK
309,2024-06-19,2024-06-19,9,AF,PT12H,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-19T09:25:00, 2024-06-19T13:25:00,,2024-06-19T10:50:00, 2024-06-19T15:25:00,,CPH, AMS,,LIGHT,SNACK
310,2024-06-19,2024-06-19,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-19T09:25:00, 2024-06-19T14:30:00,,2024-06-19T10:50:00, 2024-06-19T16:45:00,,CPH, AMS,,LIGHT,SNACK
311,2024-06-19,2024-06-19,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-19T11:50:00, 2024-06-19T17:05:00,,2024-06-19T13:15:00, 2024-06-19T19:10:00,,CPH, AMS,,LIGHT,SNACK
312,2024-06-19,2024-06-19,9,AF,PT15H25M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-19T06:00:00, 2024-06-19T13:25:00,,2024-06-19T07:25:00, 2024-06-19T15:25:00,,CPH, AMS,,LIGHT,SNACK
313,2024-06-19,2024-06-19,9,AF,PT15H45M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-19T09:25:00, 2024-06-19T17:05:00,,2024-06-19T10:50:00, 2024-06-19T19:10:00,,CPH, AMS,,LIGHT,SNACK
314,2024-06-19,2024-06-19,9,AF,PT16H45M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-19T06:00:00, 2024-06-19T14:30:00,,2024-06-19T07:25:00, 2024-06-19T16:45:00,,CPH, AMS,,LIGHT,SNACK
315,2024-06-19,2024-06-19,9,AF,PT19H10M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-19T06:00:00, 2024-06-19T17:05:00,,2024-06-19T07:25:00, 2024-06-19T19:10:00,,CPH, AMS,,LIGHT,SNACK
316,2024-06-19,2024-06-19,9,AF,PT13H30M,1,AF,1001.0,1233.84,EUR,1233.84,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H20M,,,2024-06-19T06:20:00, 2024-06-19T11:30:00,,2024-06-19T08:25:00, 2024-06-19T13:50:00,,CPH, CDG,,LIGHT,SNACK
317,2024-06-19,2024-06-19,9,AF,PT12H25M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H15M,,,2024-06-19T06:20:00, 2024-06-19T10:30:00,,2024-06-19T08:25:00, 2024-06-19T12:45:00,,CPH, CDG,,LIGHT,SNACK
